transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000029,card_00617,2026-01-29T03:02:51Z,46.59,entertainment,SG,True,False
txn_0000030,card_00833,2026-01-03T08:52:32Z,608.99,electronics,IN,True,False
txn_0000031,card_00821,2026-01-09T08:42:46Z,65.32,grocery,IN,True,False
txn_0000032,card_00879,2026-01-25T10:02:17Z,181.34,online_retail,DE,False,False
txn_0000033,card_00726,2026-01-29T10:33:05Z,103.63,atm_withdrawal,DE,True,False
txn_0000034,card_00114,2026-01-22T02:29:37Z,28.42,atm_withdrawal,DE,True,False
txn_0000035,card_00899,2026-01-26T09:50:21Z,64.89,utilities,DE,False,True
txn_0000036,card_00050,2026-01-02T10:23:38Z,93.86,atm_withdrawal,GB,False,False
txn_0000037,card_00750,2026-01-16T03:41:39Z,109.03,grocery,DE,False,False
txn_0000038,card_00600,2026-01-07T22:36:38Z,42.45,restaurant,SG,True,False
txn_0000039,card_00428,2026-01-26T17:27:15Z,119.26,grocery,US,False,False
txn_0000040,card_00643,2026-01-11T13:42:57Z,420.83,utilities,AE,False,False
txn_0000041,card_00863,2026-01-04T23:36:49Z,121.23,utilities,GB,False,False
txn_0000042,card_00550,2026-01-01T11:18:36Z,10.95,utilities,SG,False,False
txn_0000043,card_00387,2026-01-01T11:33:13Z,58.95,fuel,IN,False,False
txn_0000044,card_00439,2026-01-11T08:53:07Z,165.2,restaurant,IN,True,False
txn_0000045,card_00449,2026-01-26T23:55:08Z,185.0,fuel,SG,False,False
txn_0000046,card_00321,2026-01-30T09:12:31Z,79.89,utilities,GB,True,False
txn_0000047,card_00216,2026-01-16T04:23:48Z,66.83,pharmacy,GB,False,False
txn_0000048,card_00395,2026-01-10T16:25:26Z,76.06,entertainment,SG,True,False
txn_0000049,card_00616,2026-01-18T04:56:19Z,11.8,travel,US,True,False
txn_0000050,card_00779,2026-01-18T02:40:10Z,613.87,fuel,IN,False,False
txn_0000051,card_00531,2026-01-15T11:21:11Z,26.43,grocery,IN,False,False
txn_0000052,card_00255,2026-01-10T11:54:16Z,273.41,restaurant,SG,False,False
txn_0000053,card_00736,2026-01-14T08:16:58Z,77.96,atm_withdrawal,DE,True,False
txn_0000054,card_00470,2026-01-05T21:29:31Z,90.82,travel,GB,True,False
txn_0000055,card_00657,2026-01-04T11:53:30Z,82.06,electronics,GB,True,False
txn_0000056,card_00720,2026-01-04T04:17:08Z,69.33,atm_withdrawal,GB,False,False
txn_0000057,card_00248,2026-01-01T18:00:26Z,247.06,atm_withdrawal,IN,True,False
txn_0000058,card_00432,2026-01-03T15:57:44Z,10.16,fuel,GB,False,False
txn_0000059,card_00699,2026-01-07T00:20:27Z,97.85,restaurant,AE,True,False
txn_0000060,card_00696,2026-01-21T01:25:24Z,378.99,travel,DE,True,False
txn_0000061,card_00268,2026-01-23T03:11:33Z,60.6,pharmacy,AE,True,False
txn_0000062,card_00685,2026-01-20T02:53:55Z,18.71,pharmacy,DE,False,False
txn_0000063,card_00660,2026-01-30T20:42:59Z,66.42,electronics,SG,True,False
txn_0000064,card_00016,2026-01-25T15:14:40Z,18.45,online_retail,US,False,False
txn_0000065,card_00461,2026-01-15T00:22:24Z,302.81,pharmacy,AE,True,False
txn_0000066,card_00892,2026-01-24T03:36:34Z,226.52,electronics,SG,True,False
txn_0000067,card_00635,2026-01-09T22:48:46Z,86.45,fuel,SG,False,False
txn_0000068,card_00654,2026-01-18T01:27:11Z,186.71,entertainment,DE,False,False
txn_0000069,card_00593,2026-01-21T12:02:48Z,443.35,utilities,AE,True,False
txn_0000070,card_00579,2026-01-26T00:35:52Z,55.57,online_retail,US,True,False
txn_0000071,card_00082,2026-01-16T01:44:37Z,42.14,travel,AE,False,False
txn_0000072,card_00212,2026-01-26T22:21:28Z,192.13,travel,GB,False,False
txn_0000073,card_00090,2026-01-14T23:37:58Z,330.99,pharmacy,SG,False,False
txn_0000074,card_00058,2026-01-04T03:23:06Z,928.05,entertainment,DE,True,False
txn_0000075,card_00384,2026-01-07T15:10:46Z,90.91,fuel,SG,False,False
txn_0000076,card_00151,2026-01-16T20:09:42Z,55.11,restaurant,GB,True,False
txn_0000077,card_00490,2026-01-28T00:10:03Z,484.69,restaurant,AE,False,False
txn_0000078,card_00132,2026-01-22T09:07:45Z,44.83,travel,IN,True,False
txn_0000079,card_00314,2026-01-13T16:07:04Z,31.67,electronics,DE,True,False
txn_0000080,card_00357,2026-01-27T00:05:07Z,582.38,electronics,DE,False,False
txn_0000081,card_00237,2026-01-13T12:12:29Z,55.26,online_retail,AE,False,False
txn_0000082,card_00378,2026-01-11T16:32:18Z,183.46,utilities,IN,False,False
txn_0000083,card_00766,2026-01-05T21:18:24Z,84.4,online_retail,IN,False,False
txn_0000084,card_00890,2026-01-05T08:00:12Z,198.96,pharmacy,SG,False,False
txn_0000085,card_00899,2026-01-15T08:22:48Z,99.48,pharmacy,SG,True,False
txn_0000086,card_00726,2026-01-01T15:27:21Z,22.06,pharmacy,GB,True,False
txn_0000087,card_00459,2026-01-14T07:46:01Z,64.07,electronics,GB,False,False
txn_0000088,card_00465,2026-01-06T12:47:48Z,64.52,fuel,US,False,False
txn_0000089,card_00055,2026-01-25T15:53:41Z,25.43,fuel,IN,False,False
txn_0000090,card_00457,2026-01-25T18:07:26Z,122.07,restaurant,AE,True,False
txn_0000091,card_00751,2026-01-08T12:42:36Z,78.19,pharmacy,GB,True,False
txn_0000092,card_00803,2026-01-03T17:03:13Z,1951.91,utilities,US,False,True
txn_0000093,card_00008,2026-01-18T17:17:39Z,121.03,fuel,IN,False,False
txn_0000094,card_00142,2026-01-17T14:14:02Z,497.77,entertainment,DE,True,False
txn_0000095,card_00349,2026-01-23T23:10:31Z,46.53,electronics,IN,False,False
txn_0000096,card_00188,2026-01-05T02:54:23Z,111.92,travel,AE,False,False
txn_0000097,card_00236,2026-01-07T22:29:48Z,222.93,fuel,US,True,False
txn_0000098,card_00404,2026-01-17T09:57:34Z,303.78,utilities,AE,False,False
txn_0000099,card_00685,2026-01-18T13:05:16Z,43.99,restaurant,IN,False,False
txn_0000100,card_00516,2026-01-13T03:13:25Z,28.35,pharmacy,IN,False,False
txn_0000101,card_00845,2026-01-13T01:45:39Z,315.39,entertainment,AE,True,False
txn_0000102,card_00295,2026-01-28T02:52:57Z,118.74,restaurant,DE,False,False
txn_0000103,card_00852,2026-01-01T09:16:35Z,416.37,grocery,IN,True,True
txn_0000104,card_00312,2026-01-06T20:39:54Z,2.22,grocery,SG,False,False
txn_0000105,card_00629,2026-01-02T02:57:30Z,29.97,online_retail,GB,True,False
txn_0000106,card_00218,2026-01-07T06:29:41Z,13.8,travel,IN,True,False
txn_0000107,card_00125,2026-01-25T19:52:00Z,38.28,grocery,SG,False,False
txn_0000108,card_00834,2026-01-21T22:23:38Z,18.01,entertainment,US,True,False
txn_0000109,card_00739,2026-01-16T11:39:42Z,24.43,online_retail,US,False,False
txn_0000110,card_00664,2026-01-29T13:41:40Z,9.52,atm_withdrawal,SG,True,False
txn_0000111,card_00496,2026-01-05T11:48:47Z,160.57,fuel,AE,False,False
txn_0000112,card_00746,2026-01-17T15:33:27Z,110.74,pharmacy,IN,False,False
txn_0000113,card_00025,2026-01-01T10:09:21Z,95.14,travel,US,True,False
txn_0000114,card_00034,2026-01-23T17:55:42Z,27.45,electronics,GB,False,False
txn_0000115,card_00208,2026-01-20T03:21:14Z,27.01,electronics,SG,True,False
txn_0000116,card_00127,2026-01-02T08:40:15Z,103.45,fuel,DE,False,False
txn_0000117,card_00631,2026-01-26T23:33:41Z,14.76,fuel,AE,False,False
txn_0000118,card_00874,2026-01-05T13:44:20Z,15.69,electronics,GB,True,False
txn_0000119,card_00612,2026-01-01T08:04:19Z,26.59,restaurant,SG,True,False
txn_0000120,card_00570,2026-01-18T22:39:01Z,99.07,pharmacy,AE,True,False
txn_0000121,card_00054,2026-01-04T07:55:10Z,81.33,utilities,DE,True,False
txn_0000122,card_00164,2026-01-03T00:47:21Z,418.13,travel,SG,False,False
txn_0000123,card_00899,2026-01-18T08:10:24Z,2.94,grocery,GB,False,False
txn_0000124,card_00063,2026-01-10T10:14:59Z,127.42,entertainment,IN,True,False
txn_0000125,card_00580,2026-01-02T20:01:24Z,177.81,grocery,US,True,False
txn_0000126,card_00375,2026-01-19T23:32:47Z,66.84,online_retail,IN,False,False
txn_0000127,card_00591,2026-01-15T08:55:29Z,70.28,grocery,DE,True,False
txn_0000128,card_00689,2026-01-30T06:49:44Z,170.79,online_retail,AE,False,False
txn_0000129,card_00119,2026-01-28T09:30:21Z,127.03,restaurant,GB,False,False
txn_0000130,card_00295,2026-01-11T01:26:09Z,82.58,atm_withdrawal,GB,False,False
txn_0000131,card_00142,2026-01-21T23:13:20Z,16.94,online_retail,GB,False,False
txn_0000132,card_00282,2026-01-16T10:11:43Z,19.31,pharmacy,IN,True,False
txn_0000133,card_00267,2026-01-23T16:38:47Z,58.77,utilities,SG,True,False
txn_0000134,card_00735,2026-01-19T03:14:27Z,95.21,travel,US,True,False
txn_0000135,card_00733,2026-01-15T16:07:15Z,48.82,grocery,DE,False,False
txn_0000136,card_00251,2026-01-21T16:32:39Z,57.33,grocery,GB,False,False
txn_0000137,card_00785,2026-01-02T21:31:39Z,205.13,travel,AE,True,False
txn_0000138,card_00449,2026-01-07T09:34:46Z,58.2,pharmacy,US,True,False
txn_0000139,card_00091,2026-01-12T20:17:28Z,225.88,restaurant,GB,False,False
txn_0000140,card_00198,2026-01-12T13:35:15Z,40.85,restaurant,SG,True,False
txn_0000141,card_00275,2026-01-22T15:51:54Z,29.99,travel,SG,True,False
txn_0000142,card_00499,2026-01-26T17:06:04Z,198.82,pharmacy,AE,True,True
txn_0000143,card_00256,2026-01-04T23:55:34Z,290.52,utilities,SG,False,False
txn_0000144,card_00451,2026-01-15T23:19:07Z,123.62,atm_withdrawal,SG,False,False
txn_0000145,card_00208,2026-01-11T00:08:08Z,9.82,online_retail,SG,True,False
txn_0000146,card_00315,2026-01-05T07:30:30Z,34.69,fuel,AE,False,False
txn_0000147,card_00765,2026-01-25T14:32:21Z,126.2,online_retail,DE,False,False
txn_0000148,card_00897,2026-01-05T22:59:45Z,38.59,atm_withdrawal,AE,False,False
txn_0000149,card_00889,2026-01-02T00:01:28Z,23.56,electronics,GB,False,False
txn_0000150,card_00486,2026-01-14T05:05:52Z,234.7,entertainment,DE,True,False
txn_0000151,card_00367,2026-01-04T05:47:27Z,122.98,pharmacy,IN,True,False
txn_0000152,card_00432,2026-01-04T22:20:25Z,41.5,utilities,GB,True,False
txn_0000153,card_00458,2026-01-12T06:02:44Z,5.32,atm_withdrawal,AE,False,False
txn_0000154,card_00734,2026-01-12T09:23:46Z,270.66,utilities,SG,True,False
txn_0000155,card_00374,2026-01-30T07:26:59Z,97.11,grocery,GB,True,False
txn_0000156,card_00814,2026-01-01T07:38:52Z,112.01,pharmacy,AE,False,False
txn_0000157,card_00136,2026-01-25T21:37:04Z,15.97,fuel,IN,False,False
txn_0000158,card_00218,2026-01-01T14:30:36Z,68.0,grocery,AE,True,False
txn_0000159,card_00284,2026-01-05T13:46:06Z,66.59,pharmacy,AE,True,False
txn_0000160,card_00238,2026-01-27T12:41:39Z,47.57,utilities,DE,True,False
txn_0000161,card_00353,2026-01-12T22:33:59Z,34.81,online_retail,IN,True,False
txn_0000162,card_00484,2026-01-28T18:44:53Z,7.08,atm_withdrawal,IN,False,False
txn_0000163,card_00371,2026-01-07T18:18:25Z,141.91,utilities,DE,False,False
txn_0000164,card_00298,2026-01-23T23:20:05Z,354.79,travel,DE,False,False
txn_0000165,card_00793,2026-01-13T12:00:04Z,13.19,fuel,AE,False,False
txn_0000166,card_00662,2026-01-25T21:13:42Z,46.24,restaurant,AE,True,False
txn_0000167,card_00209,2026-01-05T06:35:14Z,50.75,fuel,US,False,False
txn_0000168,card_00557,2026-01-06T21:55:19Z,291.45,online_retail,US,True,False
txn_0000169,card_00719,2026-01-10T14:45:51Z,37.48,atm_withdrawal,US,True,False
txn_0000170,card_00400,2026-01-17T02:03:57Z,37.16,pharmacy,SG,False,False
txn_0000171,card_00496,2026-01-25T11:21:36Z,20.58,online_retail,GB,False,False
txn_0000172,card_00208,2026-01-24T17:44:03Z,90.13,travel,GB,True,False
txn_0000173,card_00217,2026-01-13T10:33:48Z,21.04,utilities,GB,True,False
txn_0000174,card_00159,2026-01-20T17:35:01Z,128.27,atm_withdrawal,GB,False,False
txn_0000175,card_00705,2026-01-30T14:49:53Z,31.99,fuel,GB,True,False
txn_0000176,card_00167,2026-01-09T10:22:05Z,9.14,restaurant,SG,False,False
txn_0000177,card_00780,2026-01-12T01:26:35Z,49.5,fuel,DE,True,False
txn_0000178,card_00806,2026-01-04T11:09:19Z,27.35,fuel,AE,False,False
txn_0000179,card_00073,2026-01-12T07:35:09Z,139.45,online_retail,DE,True,False
txn_0000180,card_00201,2026-01-19T11:32:08Z,200.8,electronics,GB,True,False
txn_0000181,card_00509,2026-01-18T01:17:45Z,206.97,grocery,US,False,False
txn_0000182,card_00364,2026-01-12T08:08:03Z,6.99,restaurant,SG,False,False
txn_0000183,card_00045,2026-01-14T16:01:34Z,67.82,electronics,DE,False,False
txn_0000184,card_00148,2026-01-29T05:57:04Z,40.08,utilities,AE,True,False
txn_0000185,card_00867,2026-01-08T09:14:02Z,28.67,fuel,DE,False,False
txn_0000186,card_00125,2026-01-05T23:52:23Z,86.45,travel,SG,True,False
txn_0000187,card_00754,2026-01-21T19:38:27Z,63.23,travel,IN,False,False
txn_0000188,card_00126,2026-01-29T07:54:28Z,63.8,restaurant,SG,False,False
txn_0000189,card_00668,2026-01-30T18:59:14Z,18.45,entertainment,SG,False,False
txn_0000190,card_00698,2026-01-12T23:08:24Z,306.31,restaurant,GB,True,False
txn_0000191,card_00412,2026-01-17T05:29:47Z,68.25,pharmacy,DE,True,False
txn_0000192,card_00553,2026-01-16T08:25:48Z,34.19,travel,DE,False,False
txn_0000193,card_00870,2026-01-09T05:00:15Z,60.49,entertainment,AE,False,False
txn_0000194,card_00554,2026-01-15T09:00:23Z,40.5,fuel,IN,True,False
txn_0000195,card_00602,2026-01-02T01:30:41Z,15.51,online_retail,SG,False,False
txn_0000196,card_00334,2026-01-29T01:19:05Z,29.08,electronics,IN,True,False
txn_0000197,card_00209,2026-01-12T07:09:19Z,626.44,pharmacy,DE,True,False
txn_0000198,card_00847,2026-01-01T17:28:55Z,78.39,pharmacy,GB,False,False
txn_0000199,card_00429,2026-01-29T04:25:32Z,42.11,electronics,DE,False,False
txn_0000200,card_00498,2026-01-01T03:08:13Z,32.33,entertainment,SG,False,False
txn_0000201,card_00579,2026-01-13T17:59:21Z,187.38,pharmacy,AE,False,False
txn_0000202,card_00825,2026-01-04T14:26:31Z,66.66,electronics,US,True,False
txn_0000203,card_00823,2026-01-22T03:28:22Z,38.74,atm_withdrawal,DE,True,False
txn_0000204,card_00190,2026-01-16T01:50:48Z,106.65,electronics,AE,True,False
txn_0000205,card_00590,2026-01-17T18:18:49Z,13.97,online_retail,IN,True,False
txn_0000206,card_00710,2026-01-05T10:21:58Z,115.18,pharmacy,GB,True,False
txn_0000207,card_00231,2026-01-01T01:40:24Z,130.23,atm_withdrawal,GB,False,False
txn_0000208,card_00256,2026-01-15T19:40:55Z,59.68,restaurant,DE,False,False
txn_0000209,card_00481,2026-01-25T21:31:31Z,25.72,fuel,GB,True,False
txn_0000210,card_00797,2026-01-15T20:19:56Z,143.59,restaurant,GB,True,False
txn_0000211,card_00630,2026-01-18T10:13:48Z,198.22,fuel,US,True,False
txn_0000212,card_00454,2026-01-25T16:58:05Z,115.46,travel,GB,False,False
txn_0000213,card_00351,2026-01-14T20:23:27Z,14.7,entertainment,GB,True,False
txn_0000214,card_00492,2026-01-13T13:11:32Z,56.21,grocery,SG,False,False
txn_0000215,card_00366,2026-01-30T04:57:27Z,88.91,restaurant,SG,True,False
txn_0000216,card_00778,2026-01-03T04:51:20Z,99.45,utilities,IN,True,False
txn_0000217,card_00194,2026-01-25T06:55:13Z,6.39,entertainment,IN,False,False
txn_0000218,card_00846,2026-01-09T07:07:06Z,224.97,restaurant,US,True,False
txn_0000219,card_00132,2026-01-09T06:28:34Z,44.31,online_retail,SG,True,False
txn_0000220,card_00854,2026-01-05T19:45:20Z,28.18,fuel,AE,False,False
txn_0000221,card_00777,2026-01-04T18:50:53Z,272.48,restaurant,SG,False,False
txn_0000222,card_00454,2026-01-25T16:38:01Z,26.49,grocery,DE,False,False
txn_0000223,card_00594,2026-01-02T11:07:29Z,13.21,entertainment,SG,False,False
txn_0000224,card_00365,2026-01-05T20:54:50Z,243.96,electronics,GB,False,False
txn_0000225,card_00162,2026-01-14T04:21:13Z,365.87,restaurant,SG,True,False
txn_0000226,card_00170,2026-01-08T11:04:13Z,24.32,restaurant,SG,False,False
txn_0000227,card_00096,2026-01-17T12:23:11Z,13.03,online_retail,IN,False,False
txn_0000228,card_00279,2026-01-02T04:11:13Z,22.44,pharmacy,AE,False,False
txn_0000229,card_00753,2026-01-21T19:42:08Z,646.29,electronics,SG,True,True
txn_0000230,card_00168,2026-01-24T10:41:53Z,1324.11,entertainment,AE,True,True
txn_0000231,card_00808,2026-01-11T02:32:18Z,11.56,online_retail,GB,True,False
txn_0000232,card_00565,2026-01-01T14:23:29Z,26.33,atm_withdrawal,SG,True,False
txn_0000233,card_00439,2026-01-18T02:51:46Z,63.14,electronics,SG,True,False
txn_0000234,card_00723,2026-01-05T00:31:10Z,8.08,travel,SG,True,False
txn_0000235,card_00389,2026-01-05T19:28:39Z,29.75,grocery,US,True,False
txn_0000236,card_00216,2026-01-01T05:41:53Z,6.25,online_retail,IN,True,False
txn_0000237,card_00121,2026-01-19T12:29:46Z,107.0,pharmacy,SG,True,False
txn_0000238,card_00812,2026-01-12T08:17:43Z,157.8,entertainment,US,True,False
txn_0000239,card_00443,2026-01-20T22:14:36Z,30.59,online_retail,SG,True,False
txn_0000240,card_00176,2026-01-18T14:31:06Z,116.72,atm_withdrawal,IN,False,False
txn_0000241,card_00043,2026-01-26T01:46:52Z,21.78,fuel,SG,True,False
txn_0000242,card_00589,2026-01-11T08:54:11Z,14.15,fuel,IN,True,False
txn_0000243,card_00527,2026-01-27T23:07:25Z,31.39,grocery,SG,True,False
txn_0000244,card_00883,2026-01-19T13:08:58Z,29.66,atm_withdrawal,AE,True,False
txn_0000245,card_00008,2026-01-20T10:51:57Z,97.63,utilities,DE,True,False
txn_0000246,card_00473,2026-01-16T10:19:39Z,165.23,utilities,US,True,True
txn_0000247,card_00702,2026-01-24T03:34:23Z,341.83,online_retail,US,False,False
txn_0000248,card_00494,2026-01-12T15:47:58Z,94.3,entertainment,DE,False,False
txn_0000249,card_00879,2026-01-26T00:24:36Z,58.68,grocery,SG,True,False
txn_0000250,card_00658,2026-01-29T19:10:41Z,41.75,restaurant,US,False,False
txn_0000251,card_00806,2026-01-23T03:43:22Z,22.86,electronics,US,True,False
txn_0000252,card_00316,2026-01-09T10:17:42Z,52.82,entertainment,IN,True,False
txn_0000253,card_00315,2026-01-12T09:57:21Z,60.47,pharmacy,IN,True,False
txn_0000254,card_00441,2026-01-07T04:58:31Z,56.07,electronics,US,False,False
txn_0000255,card_00553,2026-01-07T13:56:04Z,11.78,travel,AE,True,False
txn_0000256,card_00012,2026-01-22T11:21:25Z,57.7,pharmacy,US,True,False
txn_0000257,card_00249,2026-01-23T02:37:24Z,70.23,entertainment,US,False,False
txn_0000258,card_00391,2026-01-25T07:01:56Z,25.12,fuel,US,False,False
txn_0000259,card_00087,2026-01-11T16:33:54Z,186.86,online_retail,DE,True,False
txn_0000260,card_00697,2026-01-23T02:10:21Z,45.1,atm_withdrawal,GB,True,False
txn_0000261,card_00803,2026-01-18T02:55:29Z,875.17,grocery,GB,False,False
txn_0000262,card_00887,2026-01-06T12:24:21Z,50.51,atm_withdrawal,GB,False,False
txn_0000263,card_00873,2026-01-07T18:39:28Z,384.54,utilities,DE,True,False
txn_0000264,card_00165,2026-01-18T07:09:05Z,97.49,pharmacy,SG,False,False
txn_0000265,card_00461,2026-01-03T22:58:34Z,32.89,grocery,GB,True,False
txn_0000266,card_00637,2026-01-02T21:16:38Z,55.58,electronics,GB,True,False
txn_0000267,card_00580,2026-01-19T01:13:08Z,107.95,utilities,AE,False,True
txn_0000268,card_00311,2026-01-12T09:27:37Z,39.0,online_retail,AE,True,False
txn_0000269,card_00833,2026-01-02T02:42:41Z,47.66,utilities,AE,True,False
txn_0000270,card_00862,2026-01-06T17:11:29Z,806.18,fuel,SG,True,False
txn_0000271,card_00659,2026-01-04T06:21:48Z,342.54,pharmacy,DE,False,False
txn_0000272,card_00786,2026-01-18T12:16:31Z,49.26,electronics,US,False,False
txn_0000273,card_00460,2026-01-08T10:11:11Z,10.46,online_retail,US,True,False
txn_0000274,card_00589,2026-01-20T22:41:44Z,81.67,restaurant,SG,False,False
txn_0000275,card_00728,2026-01-19T12:00:31Z,94.94,entertainment,SG,True,False
txn_0000276,card_00825,2026-01-13T21:54:49Z,139.24,grocery,GB,True,False
txn_0000277,card_00558,2026-01-10T12:27:10Z,91.51,utilities,GB,False,False
txn_0000278,card_00314,2026-01-26T03:28:53Z,28.35,fuel,AE,True,False
txn_0000279,card_00689,2026-01-18T07:34:58Z,56.8,entertainment,SG,False,False
txn_0000280,card_00161,2026-01-17T06:28:57Z,49.61,pharmacy,GB,True,False
txn_0000281,card_00823,2026-01-23T23:07:56Z,47.02,online_retail,GB,True,False
txn_0000282,card_00113,2026-01-14T17:46:29Z,160.13,pharmacy,AE,False,False
txn_0000283,card_00720,2026-01-14T02:36:15Z,6.9,fuel,AE,True,False
txn_0000284,card_00783,2026-01-27T07:59:37Z,116.52,pharmacy,IN,False,False
txn_0000285,card_00698,2026-01-19T13:20:50Z,194.65,atm_withdrawal,SG,True,False
txn_0000286,card_00261,2026-01-18T06:46:45Z,137.6,restaurant,DE,True,False
txn_0000287,card_00290,2026-01-18T13:14:34Z,322.74,online_retail,US,True,False
txn_0000288,card_00608,2026-01-23T09:14:41Z,36.19,online_retail,AE,True,False
txn_0000289,card_00042,2026-01-21T03:28:01Z,69.51,utilities,DE,True,False
txn_0000290,card_00480,2026-01-02T02:46:04Z,58.14,entertainment,AE,False,False
txn_0000291,card_00720,2026-01-17T16:23:25Z,28.4,atm_withdrawal,IN,False,False
txn_0000292,card_00038,2026-01-05T04:39:56Z,18.36,utilities,IN,True,False
txn_0000293,card_00661,2026-01-18T04:53:06Z,18.8,electronics,US,True,False
txn_0000294,card_00144,2026-01-20T00:19:16Z,96.24,utilities,AE,False,False
txn_0000295,card_00677,2026-01-27T06:54:23Z,362.78,grocery,US,False,False
txn_0000296,card_00448,2026-01-27T15:46:47Z,16.5,restaurant,GB,False,False
txn_0000297,card_00311,2026-01-08T02:37:55Z,371.76,online_retail,US,True,False
txn_0000298,card_00075,2026-01-21T03:34:22Z,21.24,electronics,SG,True,False
txn_0000299,card_00271,2026-01-01T15:07:17Z,10.19,entertainment,GB,True,False
txn_0000300,card_00453,2026-01-28T10:43:45Z,14.69,fuel,SG,True,False
txn_0000301,card_00634,2026-01-07T06:41:55Z,399.52,electronics,SG,False,False
txn_0000302,card_00629,2026-01-24T09:44:30Z,26.01,online_retail,AE,True,False
txn_0000303,card_00276,2026-01-06T08:16:27Z,32.92,online_retail,DE,True,False
txn_0000304,card_00084,2026-01-22T08:03:47Z,106.3,pharmacy,SG,False,False
txn_0000305,card_00047,2026-01-05T04:57:01Z,70.74,online_retail,DE,True,False
txn_0000306,card_00808,2026-01-20T14:34:13Z,66.79,online_retail,GB,True,False
txn_0000307,card_00151,2026-01-26T17:51:04Z,23.69,fuel,AE,False,False
txn_0000308,card_00343,2026-01-18T23:44:52Z,145.87,fuel,AE,True,False
txn_0000309,card_00831,2026-01-29T05:44:44Z,21.42,atm_withdrawal,IN,True,False
txn_0000310,card_00870,2026-01-07T02:06:16Z,42.33,entertainment,SG,False,False
txn_0000311,card_00428,2026-01-18T06:55:09Z,61.72,grocery,GB,True,False
txn_0000312,card_00820,2026-01-19T02:15:56Z,65.04,entertainment,IN,True,False
txn_0000313,card_00270,2026-01-02T22:13:47Z,55.14,grocery,IN,True,False
txn_0000314,card_00305,2026-01-08T08:39:35Z,84.19,electronics,IN,False,False
txn_0000315,card_00606,2026-01-24T07:24:45Z,141.22,entertainment,SG,True,False
txn_0000316,card_00055,2026-01-24T04:45:17Z,112.15,electronics,US,True,False
txn_0000317,card_00385,2026-01-13T12:08:38Z,517.59,pharmacy,IN,True,False
txn_0000318,card_00421,2026-01-14T01:55:11Z,153.93,restaurant,SG,True,False
txn_0000319,card_00174,2026-01-28T11:17:56Z,25.85,online_retail,GB,True,False
txn_0000320,card_00524,2026-01-02T02:02:13Z,35.55,grocery,US,False,False
txn_0000321,card_00091,2026-01-11T05:20:31Z,95.24,fuel,SG,True,False
txn_0000322,card_00515,2026-01-30T15:05:27Z,32.74,restaurant,DE,False,False
txn_0000323,card_00236,2026-01-16T14:16:10Z,116.93,online_retail,US,True,False
txn_0000324,card_00628,2026-01-24T21:51:47Z,694.95,online_retail,US,True,False
